TIMESTAMP,X_x,Y_x,X_y,Y_y,ORIENTATION,ROLL,PITCH,YAW,ACC_X,ACC_Y,ACC_Z,RRATE_X,RRATE_Y,RRATE_Z,MAG_X,MAG_Y,MAG_Z,QUAT_W,QUAT_X,QUAT_Y,QUAT_Z,ACC_E,ACC_N,ACC_U
1615126663046,-1.4544956273011238,32.48262050513919,6.8,33.7,90,15.362487278429434,8.944047631946464,24.701790907345075,-0.509063720703125,2.9543304443359375,9.261520385742188,0.1045989990234375,-0.05804443359375,0.0064849853515625,11.0992431640625,15.53955078125,-24.00054931640625,0.9629141092300416,0.1466992646455764,0.0469812974333763,0.2215142399072647,0.5957564659888998,0.8356938259853166,9.731713116869336
1615126663456,-0.9208294162369416,33.14030461811775,6.8,33.7,90,16.154820153149323,9.955148262260938,24.687389049414417,-0.7233428955078125,2.9687042236328125,9.75592041015625,-0.007781982421875,-0.0303497314453125,-0.0116424560546875,11.0992431640625,14.5965576171875,-23.79302978515625,0.9609375,0.1551094055175781,0.0539946518838405,0.222766101360321,0.8339442803980854,0.9506882639485649,9.73478308349315
1615126663991,-0.3767680912405764,33.78941577342106,6.8,33.7,90,16.972538291302392,10.578733092631298,23.526737146539233,-0.7089691162109375,3.41162109375,8.9849853515625,0.0465545654296875,0.001617431640625,0.0357818603515625,8.11920166015625,14.9993896484375,-25.9246826171875,0.9613825678825378,0.1624460369348526,0.0593040771782398,0.2140978127717971,0.7614280898100432,0.9003335890295401,9.735177509041685
1615126664891,0.1653453726053741,34.44015459169837,6.8,33.7,90,16.918530181062255,10.9050304981312,23.40058702978128,-0.6970062255859375,3.394866943359375,9.202865600585938,-0.0131072998046875,0.0234527587890625,0.011810302734375,12.00103759765625,13.525390625,-26.1505126953125,0.9613513946533204,0.162457674741745,0.0623370967805385,0.2133661806583404,0.8622140767444851,0.9917882681737102,9.70648427751257
1615126665762,0.739681768855855,35.062638102514526,6.8,33.7,90,16.85247620460475,11.759823322478033,22.493911934956795,-0.716156005859375,3.3338165283203125,9.432708740234377,0.00128173828125,0.0170745849609375,0.009674072265625,10.60028076171875,13.92364501953125,-22.51129150390625,0.9621759653091432,0.1627305299043655,0.0709620416164398,0.2066411972045898,0.9662419820903618,1.0137268913432338,9.699530937456837
1615126666309,1.3203574592421878,35.679212315314864,6.8,33.7,90,16.865905713784205,11.9347457008396,22.15424386401296,-0.7879791259765625,3.404449462890625,9.320175170898438,-0.0003204345703125,-0.014373779296875,-0.0095062255859375,13.19427490234375,15.35491943359375,-23.7030029296875,0.9625694751739502,0.1628981977701187,0.072898581624031,0.2039851993322372,0.9772792124723066,1.008698621216498,9.672658788589684
1615126667053,1.9071569147315597,36.28996137698699,6.8,33.7,90,17.280836142701553,11.81957313775684,20.96996848136149,-0.9029083251953124,3.46429443359375,9.067581176757812,0.039093017578125,0.021331787109375,-0.0025787353515625,10.78338623046875,14.34478759765625,-25.9979248046875,0.964161217212677,0.1654634177684784,0.0729004517197609,0.194166362285614,0.9189387690158868,0.9506998845155404,9.73180219838153
1615126667629,2.5138154736917877,36.880988796094,6.8,33.7,90,17.590498163433676,11.910864835828638,21.459096225766963,-0.667083740234375,3.4355621337890625,9.27947998046875,-0.0248260498046875,-0.0090484619140625,-0.00897216796875,12.3748779296875,15.655517578125,-25.7598876953125,0.962769627571106,0.1685090959072113,0.0724291801452636,0.1985783129930496,1.0296657764367783,0.9730298620201594,9.739355426920648
1615126668385,3.010681264796268,37.38131880045542,6.8,33.7,90,17.42402704643585,12.13266148299304,21.27943192404708,-0.88494873046875,3.4343719482421875,9.0220947265625,0.0359039306640625,-0.02288818359375,-0.0073699951171875,10.8795166015625,14.6759033203125,-22.29156494140625,0.963072657585144,0.1673171818256378,0.0748551487922668,0.1972123235464096,0.9967839273901368,0.9851103880028254,9.710692582010433
1615126668774,3.608320520077546,37.981464897537485,6.8,33.7,90,17.052089715607302,12.36788909520232,21.64051075091956,-0.7029876708984375,3.388885498046875,9.239974975585938,0.0034027099609375,-0.01116943359375,0.0240631103515625,11.46240234375,14.99176025390625,-25.02899169921875,0.9627156853675842,0.1647744923830032,0.0769658014178276,0.2002602368593216,1.0007751276160466,0.9591279181322673,9.734040454103676
